UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
PI,22,07355,Pajeú do Piauí,"3,308"
PI,22,07405,Palmeira do Piauí,"4,980"
PI,22,07504,Palmeirais,"14,206"
PI,22,07553,Paquetá,"3,900"
PI,22,07603,Parnaguá,"10,561"
PI,22,07702,Parnaíba,"149,803"
PI,22,07751,Passagem Franca do Piauí,"4,482"
PI,22,07777,Patos do Piauí,"6,257"
PI,22,07793,Pau D'Arco do Piauí,"3,937"
PI,22,07801,Paulistana,"20,168"
PI,22,07850,Pavussu,"3,637"
PI,22,07900,Pedro II,"38,055"
PI,22,07934,Pedro Laurentino,"2,481"
PI,22,08007,Picos,"76,544"
PI,22,08106,Pimenteiras,"11,913"
PI,22,08205,Pio IX,"18,061"
PI,22,08304,Piracuruca,"28,160"
PI,22,08403,Piripiri,"62,650"
PI,22,08502,Porto,"12,284"
PI,22,08551,Porto Alegre do Piauí,"2,647"
PI,22,08601,Prata do Piauí,"3,106"
PI,22,08650,Queimada Nova,"8,796"
PI,22,08700,Redenção do Gurguéia,"8,600"
PI,22,08809,Regeneração,"17,697"
PI,22,08858,Riacho Frio,"4,252"
PI,22,08874,Ribeira do Piauí,"4,381"
PI,22,08908,Ribeiro Gonçalves,"7,151"
PI,22,09005,Rio Grande do Piauí,"6,329"
PI,22,09104,Santa Cruz do Piauí,"6,127"
PI,22,09153,Santa Cruz dos Milagres,"3,926"
PI,22,09203,Santa Filomena,"6,153"
PI,22,09302,Santa Luz,"5,719"
PI,22,09377,Santa Rosa do Piauí,"5,178"
PI,22,09351,Santana do Piauí,"4,544"
PI,22,09401,Santo Antônio de Lisboa,"6,244"
PI,22,09450,Santo Antônio dos Milagres,"2,115"
PI,22,09500,Santo Inácio do Piauí,"3,720"
PI,22,09559,São Braz do Piauí,"4,371"
PI,22,09609,São Félix do Piauí,"2,920"
PI,22,09658,São Francisco de Assis do Piauí,"5,786"
PI,22,09708,São Francisco do Piauí,"6,329"
PI,22,09757,São Gonçalo do Gurguéia,"2,960"
PI,22,09807,São Gonçalo do Piauí,"4,903"
PI,22,09856,São João da Canabrava,"4,523"
PI,22,09872,São João da Fronteira,"5,898"
PI,22,09906,São João da Serra,"6,081"
PI,22,09955,São João da Varjota,"4,747"
PI,22,09971,São João do Arraial,"7,755"
PI,22,10003,São João do Piauí,"20,146"
PI,22,10052,São José do Divino,"5,246"
PI,22,10102,São José do Peixe,"3,697"
PI,22,10201,São José do Piauí,"6,610"
PI,22,10300,São Julião,"6,244"
PI,22,10359,São Lourenço do Piauí,"4,493"
PI,22,10375,São Luis do Piauí,"2,595"
PI,22,10383,São Miguel da Baixa Grande,"2,409"
PI,22,10391,São Miguel do Fidalgo,"2,993"
PI,22,10409,São Miguel do Tapuio,"18,105"
PI,22,10508,São Pedro do Piauí,"13,994"
PI,22,10607,São Raimundo Nonato,"33,802"
PI,22,10623,Sebastião Barros,"3,455"
PI,22,10631,Sebastião Leal,"4,209"
PI,22,10656,Sigefredo Pacheco,"9,854"
PI,22,10706,Simões,"14,411"
PI,22,10805,Simplício Mendes,"12,424"
PI,22,10904,Socorro do Piauí,"4,512"
PI,22,10938,Sussuapara,"6,545"
PI,22,10953,Tamboril do Piauí,"2,851"
PI,22,10979,Tanque do Piauí,"2,703"
PI,22,11001,Teresina,"844,245"
PI,22,11100,União,"43,606"
PI,22,11209,Uruçuí,"21,011"
PI,22,11308,Valença do Piauí,"20,568"
PI,22,11357,Várzea Branca,"4,889"
PI,22,11407,Várzea Grande,"4,334"
PI,22,11506,Vera Mendes,"3,025"
PI,22,11605,Vila Nova do Piauí,"2,965"
PI,22,11704,Wall Ferraz,"4,375"
CE,23,00101,Abaiara,"11,357"
CE,23,00150,Acarape,"16,288"
CE,23,00200,Acaraú,"61,210"
CE,23,00309,Acopiara,"53,135"
CE,23,00408,Aiuaba,"16,997"
CE,23,00507,Alcântaras,"11,321"
CE,23,00606,Altaneira,"7,344"
CE,23,00705,Alto Santo,"16,876"
CE,23,00754,Amontada,"42,098"
CE,23,00804,Antonina do Norte,"7,227"
CE,23,00903,Apuiarés,"14,565"
CE,23,01000,Aquiraz,"77,717"
CE,23,01109,Aracati,"72,727"
CE,23,01208,Aracoiaba,"26,134"
CE,23,01257,Ararendá,"10,775"
CE,23,01307,Araripe,"21,289"
CE,23,01406,Aratuba,"11,358"
CE,23,01505,Arneiroz,"7,771"
CE,23,01604,Assaré,"23,126"
CE,23,01703,Aurora,"24,602"
CE,23,01802,Baixio,"6,198"
CE,23,01851,Banabuiú,"17,906"
CE,23,01901,Barbalha,"58,855"
CE,23,01950,Barreira,"20,687"
CE,23,02008,Barro,"22,279"
CE,23,02057,Barroquinha,"14,828"
CE,23,02107,Baturité,"34,949"
CE,23,02206,Beberibe,"52,310"
CE,23,02305,Bela Cruz,"32,103"
CE,23,02404,Boa Viagem,"53,838"
CE,23,02503,Brejo Santo,"48,056"
CE,23,02602,Camocim,"62,473"
CE,23,02701,Campos Sales,"27,123"
CE,23,02800,Canindé,"76,998"
CE,23,02909,Capistrano,"17,573"
CE,23,03006,Caridade,"21,800"
CE,23,03105,Cariré,"18,645"
CE,23,03204,Caririaçu,"26,858"
CE,23,03303,Cariús,"18,810"
CE,23,03402,Carnaubal,"17,463"
CE,23,03501,Cascavel,"70,047"
CE,23,03600,Catarina,"20,079"
CE,23,03659,Catunda,"10,294"
CE,23,03709,Caucaia,"353,932"
CE,23,03808,Cedro,"25,013"
CE,23,03907,Chaval,"12,910"
CE,23,03931,Choró,"13,294"
CE,23,03956,Chorozinho,"19,192"
CE,23,04004,Coreaú,"22,889"
CE,23,04103,Crateús,"74,271"
CE,23,04202,Crato,"128,680"
CE,23,04236,Croatá,"17,728"
CE,23,04251,Cruz,"23,677"
CE,23,04269,Deputado Irapuan Pinheiro,"9,444"
CE,23,04277,Ererê,"7,104"
CE,23,04285,Eusébio,"51,127"
CE,23,04301,Farias Brito,"18,861"
CE,23,04350,Forquilha,"23,544"
CE,23,04400,Fortaleza,"2,591,188"
CE,23,04459,Fortim,"15,951"
CE,23,04509,Frecheirinha,"13,541"
CE,23,04608,General Sampaio,"6,763"
CE,23,04657,Graça,"15,294"
CE,23,04707,Granja,"53,918"
CE,23,04806,Granjeiro,"4,494"
CE,23,04905,Groaíras,"10,847"
CE,23,04954,Guaiúba,"25,841"
CE,23,05001,Guaraciaba do Norte,"39,151"
CE,23,05100,Guaramiranga,"3,720"
CE,23,05209,Hidrolândia,"20,055"
CE,23,05233,Horizonte,"63,365"
CE,23,05266,Ibaretama,"13,188"
CE,23,05308,Ibiapina,"24,649"
CE,23,05332,Ibicuitinga,"12,130"
CE,23,05357,Icapuí,"19,418"
CE,23,05407,Icó,"67,198"
CE,23,05506,Iguatu,"101,386"
CE,23,05605,Independência,"25,957"
CE,23,05654,Ipaporanga,"11,499"
CE,23,05704,Ipaumirim,"12,305"
CE,23,05803,Ipu,"41,391"
CE,23,05902,Ipueiras,"38,022"
CE,23,06009,Iracema,"14,071"
CE,23,06108,Irauçuba,"23,543"
CE,23,06207,Itaiçaba,"7,656"
CE,23,06256,Itaitinga,"38,540"
CE,23,06306,Itapajé**,"51,113"
CE,23,06405,Itapipoca,"124,950"
CE,23,06504,Itapiúna,"19,724"
CE,23,06553,Itarema,"40,398"
CE,23,06603,Itatira,"20,285"
CE,23,06702,Jaguaretama,"17,997"
CE,23,06801,Jaguaribara,"11,102"
CE,23,06900,Jaguaribe,"34,561"
CE,23,07007,Jaguaruana,"33,469"
CE,23,07106,Jardim,"27,072"
CE,23,07205,Jati,"7,807"
CE,23,07254,Jijoca de Jericoacoara,"18,926"
CE,23,07304,Juazeiro do Norte,"266,022"
CE,23,07403,Jucás,"24,479"
CE,23,07502,Lavras da Mangabeira,"31,383"
CE,23,07601,Limoeiro do Norte,"58,175"
CE,23,07635,Madalena,"19,425"
CE,23,07650,Maracanaú,"221,504"
CE,23,07700,Maranguape,"123,570"
CE,23,07809,Marco,"26,484"
CE,23,07908,Martinópole,"10,895"
CE,23,08005,Massapê,"37,560"
CE,23,08104,Mauriti,"46,113"
CE,23,08203,Meruoca,"14,674"
CE,23,08302,Milagres,"28,354"
CE,23,08351,Milhã,"13,170"
CE,23,08377,Miraíma,"13,428"
CE,23,08401,Missão Velha,"35,240"
CE,23,08500,Mombaça,"43,619"
CE,23,08609,Monsenhor Tabosa,"17,012"
CE,23,08708,Morada Nova,"61,903"
CE,23,08807,Moraújo,"8,520"
CE,23,08906,Morrinhos,"21,905"
CE,23,09003,Mucambo,"14,357"
CE,23,09102,Mulungu,"12,526"
CE,23,09201,Nova Olinda,"15,181"
CE,23,09300,Nova Russas,"31,870"
CE,23,09409,Novo Oriente,"28,220"
CE,23,09458,Ocara,"25,123"
CE,23,09508,Orós,"21,394"
CE,23,09607,Pacajus,"68,800"
CE,23,09706,Pacatuba,"80,378"
CE,23,09805,Pacoti,"11,910"
CE,23,09904,Pacujá,"6,168"
CE,23,10001,Palhano,"9,209"
CE,23,10100,Palmácia,"12,895"
CE,23,10209,Paracuru,"33,426"
CE,23,10258,Paraipaba,"31,986"
CE,23,10308,Parambu,"31,293"
CE,23,10407,Paramoti,"11,549"
CE,23,10506,Pedra Branca,"42,746"
CE,23,10605,Penaforte,"8,817"
CE,23,10704,Pentecoste,"36,773"
CE,23,10803,Pereiro,"16,115"
CE,23,10852,Pindoretama,"20,207"
CE,23,10902,Piquet Carneiro,"16,461"
CE,23,10951,Pires Ferreira,"10,674"
CE,23,11009,Poranga,"12,224"
CE,23,11108,Porteiras,"15,010"
CE,23,11207,Potengi,"10,790"
CE,23,11231,Potiretama,"6,318"
CE,23,11264,Quiterianópolis,"20,690"
CE,23,11306,Quixadá,"85,351"
CE,23,11355,Quixelô,"14,949"
CE,23,11405,Quixeramobim,"77,174"
CE,23,11504,Quixeré,"21,572"
CE,23,11603,Redenção,"27,272"
CE,23,11702,Reriutaba,"19,015"
CE,23,11801,Russas,"75,018"
CE,23,11900,Saboeiro,"15,753"
CE,23,11959,Salitre,"16,161"
CE,23,12205,Santa Quitéria,"43,359"
CE,23,12007,Santana do Acaraú,"31,596"
CE,23,12106,Santana do Cariri,"17,468"
CE,23,12304,São Benedito,"46,171"
CE,23,12403,São Gonçalo do Amarante,"47,297"
CE,23,12502,São João do Jaguaribe,"7,721"
CE,23,12601,São Luís do Curu,"12,760"
CE,23,12700,Senador Pompeu,"26,547"
CE,23,12809,Senador Sá,"7,367"
CE,23,12908,Sobral,"201,756"
CE,23,13005,Solonópole,"18,094"
CE,23,13104,Tabuleiro do Norte,"30,263"
CE,23,13203,Tamboril,"25,597"
CE,23,13252,Tarrafas,"8,899"
CE,23,13302,Tauá,"57,701"
CE,23,13351,Tejuçuoca,"18,510"
CE,23,13401,Tianguá,"73,468"
CE,23,13500,Trairi,"54,418"
CE,23,13559,Tururu,"15,594"
CE,23,13609,Ubajara,"33,792"
CE,23,13708,Umari,"7,665"
CE,23,13757,Umirim,"19,521"
CE,23,13807,Uruburetama,"21,206"
CE,23,13906,Uruoca,"13,519"
CE,23,13955,Varjota,"18,136"
CE,23,14003,Várzea Alegre,"40,062"
CE,23,14102,Viçosa do Ceará,"58,922"
RN,24,00109,Acari,"11,344"
RN,24,00208,Açu,"57,292"
RN,24,00307,Afonso Bezerra,"11,202"
RN,24,00406,Água Nova,"3,210"
RN,24,00505,Alexandria,"13,852"
RN,24,00604,Almino Afonso,"4,899"
RN,24,00703,Alto do Rodrigues,"13,915"
RN,24,00802,Angicos,"11,907"
RN,24,00901,Antônio Martins,"7,205"
RN,24,01008,Apodi,"36,189"
RN,24,01107,Areia Branca,"27,356"
RN,24,01206,Arês,"14,042"
RN,24,01305,Augusto Severo,"9,716"
RN,24,01404,Baía Formosa,"9,182"
RN,24,01453,Baraúna,"27,238"
RN,24,01503,Barcelona,"4,066"
RN,24,01602,Bento Fernandes,"5,458"
RN,24,01651,Bodó,"2,358"
RN,24,01701,Bom Jesus,"10,114"
RN,24,01800,Brejinho,"12,509"
RN,24,01859,Caiçara do Norte,"6,587"
RN,24,01909,Caiçara do Rio do Vento,"3,608"
RN,24,02006,Caicó,"67,259"
RN,24,02105,Campo Redondo,"11,066"
RN,24,02204,Canguaretama,"33,623"
RN,24,02303,Caraúbas,"20,564"
RN,24,02402,Carnaúba dos Dantas,"8,045"
RN,24,02501,Carnaubais,"10,760"
RN,24,02600,Ceará-Mirim,"72,878"
RN,24,02709,Cerro Corá,"11,318"
RN,24,02808,Coronel Ezequiel,"5,587"
RN,24,02907,Coronel João Pessoa,"4,963"
RN,24,03004,Cruzeta,"8,164"
RN,24,03103,Currais Novos,"44,887"
RN,24,03202,Doutor Severiano,"7,184"
RN,24,03301,Encanto,"5,593"
RN,24,03400,Equador,"6,087"
RN,24,03509,Espírito Santo,"10,727"
RN,24,03608,Extremoz,"27,525"
RN,24,03707,Felipe Guerra,"6,013"
RN,24,03756,Fernando Pedroza,"3,037"
RN,24,03806,Florânia,"9,254"
RN,24,03905,Francisco Dantas,"2,909"
RN,24,04002,Frutuoso Gomes,"4,228"
RN,24,04101,Galinhos,"2,584"
RN,24,04200,Goianinha,"25,292"
RN,24,04309,Governador Dix-Sept Rosado,"13,048"
RN,24,04408,Grossos,"10,197"
RN,24,04507,Guamaré,"14,633"
RN,24,04606,Ielmo Marinho,"13,400"
RN,24,04705,Ipanguaçu,"15,147"
RN,24,04804,Ipueira,"2,221"
RN,24,04853,Itajá,"7,457"
RN,24,04903,Itaú,"5,878"
RN,24,05009,Jaçanã,"8,827"
RN,24,05108,Jandaíra,"6,898"
RN,24,05207,Janduís,"5,419"
RN,24,05306,Januário Cicco,"9,879"
RN,24,05405,Japi,"5,366"
RN,24,05504,Jardim de Angicos,"2,669"
RN,24,05603,Jardim de Piranhas,"14,606"
RN,24,05702,Jardim do Seridó,"12,553"
RN,24,05801,João Câmara,"34,585"
RN,24,05900,João Dias,"2,691"
RN,24,06007,José da Penha,"6,049"
RN,24,06106,Jucurutu,"18,450"
RN,24,06155,Jundiá,"3,851"
RN,24,06205,Lagoa d'Anta,"6,692"
RN,24,06304,Lagoa de Pedras,"7,478"
RN,24,06403,Lagoa de Velhos,"2,765"
RN,24,06502,Lagoa Nova,"15,274"
RN,24,06601,Lagoa Salgada,"8,142"
RN,24,06700,Lajes,"11,151"
RN,24,06809,Lajes Pintadas,"4,803"
RN,24,06908,Lucrécia,"3,933"
RN,24,07005,Luís Gomes,"10,129"
RN,24,07104,Macaíba,"78,021"
RN,24,07203,Macau,"31,318"
RN,24,07252,Major Sales,"3,906"
RN,24,07302,Marcelino Vieira,"8,499"
RN,24,07401,Martins,"8,706"
RN,24,07500,Maxaranguape,"11,831"
RN,24,07609,Messias Targino,"4,530"
RN,24,07708,Montanhas,"11,572"
RN,24,07807,Monte Alegre,"22,155"
RN,24,07906,Monte das Gameleiras,"2,219"
RN,24,08003,Mossoró,"288,162"
RN,24,08102,Natal,"869,954"
RN,24,08201,Nísia Floresta,"26,606"
RN,24,08300,Nova Cruz,"37,395"
RN,24,08409,Olho-d'Água do Borges,"4,370"
RN,24,08508,Ouro Branco,"4,871"
RN,24,08607,Paraná,"4,222"
RN,24,08706,Paraú,"3,891"
RN,24,08805,Parazinho,"5,173"
RN,24,08904,Parelhas,"21,483"
RN,24,03251,Parnamirim,"242,384"
RN,24,09100,Passa e Fica,"12,655"
RN,24,09209,Passagem,"3,075"
RN,24,09308,Patu,"12,706"
RN,24,09407,Pau dos Ferros,"29,954"
RN,24,09506,Pedra Grande,"3,429"
RN,24,09605,Pedra Preta,"2,568"
RN,24,09704,Pedro Avelino,"7,059"
RN,24,09803,Pedro Velho,"14,844"
RN,24,09902,Pendências,"14,751"
RN,24,10009,Pilões,"3,761"
RN,24,10108,Poço Branco,"15,139"
RN,24,10207,Portalegre,"7,811"
RN,24,10256,Porto do Mangue,"5,884"
RN,24,10306,Serra Caiada***,"9,814"
RN,24,10405,Pureza,"9,331"
RN,24,10504,Rafael Fernandes,"5,040"
RN,24,10603,Rafael Godeiro,"3,213"
RN,24,10702,Riacho da Cruz,"3,485"
RN,24,10801,Riacho de Santana,"4,278"
RN,24,10900,Riachuelo,"7,863"
RN,24,08953,Rio do Fogo,"10,758"
RN,24,11007,Rodolfo Fernandes,"4,547"
RN,24,11106,Ruy Barbosa,"3,678"
RN,24,11205,Santa Cruz,"38,924"
RN,24,09332,Santa Maria,"5,341"
RN,24,11403,Santana do Matos,"13,605"
RN,24,11429,Santana do Seridó,"2,675"
RN,24,11502,Santo Antônio,"23,865"
RN,24,11601,São Bento do Norte,"2,905"
RN,24,11700,São Bento do Trairí,"4,318"
RN,24,11809,São Fernando,"3,587"
RN,24,11908,São Francisco do Oeste,"4,173"
RN,24,12005,São Gonçalo do Amarante,"98,260"
RN,24,12104,São João do Sabugi,"6,218"
RN,24,12203,São José de Mipibu,"43,191"
RN,24,12302,São José do Campestre,"12,933"
RN,24,12401,São José do Seridó,"4,567"
RN,24,12500,São Miguel,"23,274"
RN,24,12559,São Miguel do Gostoso,"9,427"
RN,24,12609,São Paulo do Potengi,"17,239"
RN,24,12708,São Pedro,"6,216"
RN,24,12807,São Rafael,"8,347"
RN,24,12906,São Tomé,"11,205"
RN,24,13003,São Vicente,"6,400"
RN,24,13102,Senador Elói de Souza,"6,087"
RN,24,13201,Senador Georgino Avelino,"4,322"
RN,24,13300,Serra de São Bento,"5,883"
RN,24,13359,Serra do Mel,"11,507"
RN,24,13409,Serra Negra do Norte,"8,130"
RN,24,13508,Serrinha,"6,518"
RN,24,13557,Serrinha dos Pintos,"4,797"
RN,24,13607,Severiano Melo,"3,893"
RN,24,13706,Sítio Novo,"5,433"
RN,24,13805,Taboleiro Grande,"2,518"
RN,24,13904,Taipu,"12,366"
RN,24,14001,Tangará,"15,529"
RN,24,14100,Tenente Ananias,"10,646"
RN,24,14159,Tenente Laurentino Cruz,"5,757"
RN,24,11056,Tibau,"4,019"
RN,24,14209,Tibau do Sul,"13,316"
RN,24,14308,Timbaúba dos Batistas,"2,418"
RN,24,14407,Touros,"33,506"
RN,24,14456,Triunfo Potiguar,"3,366"
RN,24,14506,Umarizal,"10,835"
RN,24,14605,Upanema,"14,282"
RN,24,14704,Várzea,"5,512"
RN,24,14753,Venha-Ver,"4,121"
RN,24,14803,Vera Cruz,"12,016"
RN,24,14902,Viçosa,"1,714"
RN,24,15008,Vila Flor,"3,116"
PB,25,00106,Água Branca,"10,083"
PB,25,00205,Aguiar,"5,573"
PB,25,00304,Alagoa Grande,"28,646"
PB,25,00403,Alagoa Nova,"20,500"
PB,25,00502,Alagoinha,"14,284"
PB,25,00536,Alcantil,"5,451"
PB,25,00577,Algodão de Jandaíra,"2,475"
PB,25,00601,Alhandra,"19,238"
PB,25,00734,Amparo,"2,212"
PB,25,00775,Aparecida,"8,263"
PB,25,00809,Araçagi,"17,122"
PB,25,00908,Arara,"13,355"
PB,25,01005,Araruna,"20,051"
PB,25,01104,Areia,"23,110"
PB,25,01153,Areia de Baraúnas,"1,880"
PB,25,01203,Areial,"6,900"
PB,25,01302,Aroeiras,"19,204"
PB,25,01351,Assunção,"3,830"
PB,25,01401,Baía da Traição,"8,826"
PB,25,01500,Bananeiras,"21,235"
PB,25,01534,Baraúna,"4,758"
PB,25,01609,Barra de Santa Rosa,"15,145"
PB,25,01575,Barra de Santana,"8,249"
PB,25,01708,Barra de São Miguel,"5,905"
PB,25,01807,Bayeux,"96,140"
PB,25,01906,Belém,"17,594"
PB,25,02003,Belém do Brejo do Cruz,"7,320"
PB,25,02052,Bernardino Batista,"3,356"
PB,25,02102,Boa Ventura,"5,473"
PB,25,02151,Boa Vista,"6,884"
PB,25,02201,Bom Jesus,"2,532"
PB,25,02300,Bom Sucesso,"5,007"
PB,25,02409,Bonito de Santa Fé,"11,684"
PB,25,02508,Boqueirão,"17,670"
PB,25,02706,Borborema,"5,366"
PB,25,02805,Brejo do Cruz,"13,900"
PB,25,02904,Brejo dos Santos,"6,413"
PB,25,03001,Caaporã,"21,555"
PB,25,03100,Cabaceiras,"5,449"
PB,25,03209,Cabedelo,"65,634"
PB,25,03308,Cachoeira dos Índios,"10,114"
PB,25,03407,Cacimba de Areia,"3,713"
PB,25,03506,Cacimba de Dentro,"17,149"
PB,25,03555,Cacimbas,"7,112"
PB,25,03605,Caiçara,"7,293"
PB,25,03704,Cajazeiras,"61,431"
PB,25,03753,Cajazeirinhas,"3,165"
PB,25,03803,Caldas Brandão,"5,945"
PB,25,03902,Camalaú,"5,971"
PB,25,04009,Campina Grande,"405,072"
PB,25,04033,Capim,"6,326"
PB,25,04074,Caraúbas,"4,115"
PB,25,04108,Carrapateira,"2,601"
PB,25,04157,Casserengue,"7,394"
PB,25,04207,Catingueira,"4,920"
PB,25,04306,Catolé do Rocha,"30,179"
PB,25,04355,Caturité,"4,779"
PB,25,04405,Conceição,"18,860"
PB,25,04504,Condado,"6,733"
PB,25,04603,Conde,"23,975"
